📄 AddBos: 255
📄 BosId: 128000 (<｜begin▁of▁sentence｜>)
📄 EosId: 128001 (<｜end▁of▁sentence｜>) 128001 (<｜end▁of▁sentence｜>) 
📄 RegularVocabSize: 128000
📄 SpecialVocabSize: 256
💡 Arch: Llama
💡 HiddenAct: Silu
💡 Dim: 4096
💡 HeadDim: 128
💡 QDim: 4096
💡 KvDim: 1024
💡 HiddenDim: 14336
💡 VocabSize: 128256
💡 nLayers: 32
💡 nHeads: 32
💡 nKvHeads: 8
💡 OrigSeqLen: 131072
💡 SeqLen: 8192
💡 NormEpsilon: 0.000010
💡 RopeType: Llama3.1
💡 RopeTheta: 500000
💡 RopeScaling: f=8.0, l=1.0, h=4.0, o=8192
📀 RequiredMemory: 3588 MB
⭕ Socket[0]: connecting to 192.168.1.77:9998 worker
⭕ Socket[0]: connected
⭕ Socket[1]: connecting to 192.168.1.75:9998 worker
⭕ Socket[1]: connected
⭕ Socket[2]: connecting to 192.168.1.76:9998 worker
⭕ Socket[2]: connected
⭕ Network is initialized
🧠 CPU: neon fp16
💿 Loading weights...
💿 Loaded 12/32
💿 Loaded 13/32
💿 Loaded 14/32
💿 Loaded 15/32
💿 Loaded 16/32
💿 Loaded 17/32
💿 Loaded 18/32
💿 Loaded 19/32
💿 Loaded 20/32
💿 Loaded 21/32
💿 Loaded 22/32
💿 Loaded 23/32
💿 Loaded 24/32
💿 Loaded 25/32
💿 Loaded 26/32
💿 Loaded 27/32
💿 Loaded 28/32
💿 Loaded 29/32
💿 Loaded 30/32
💿 Loaded 31/32
💿 Loaded 32/32
💿 Weights loaded
🚁 Network is in non-blocking mode
Five houses in a row, each a different color, owner nationality, drink, cigarette, and pet. Solve the full Einstein zebra puzzle step by step, stating every deduction and why, then give the final assignment table.
🔷️ Eval 2880 ms Sync  485 ms | Sent 27648 kB Recv 38136 kB | (32 tokens)
🔶 Pred  147 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  House
🔶 Pred  145 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  144 ms Sync   32 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  204 ms Sync   97 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  146 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  possible
🔶 Pred  147 ms Sync  102 ms | Sent   864 kB Recv  1191 kB |  sm
🔶 Pred  144 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | okes
🔶 Pred  148 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred  149 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  House
🔶 Pred  149 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  142 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  143 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  144 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  fixed
🔶 Pred  145 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  at
🔶 Pred  203 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  169 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  145 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  145 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | Similarly
🔶 Pred  208 ms Sync   78 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  144 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  163 ms Sync   44 ms | Sent   864 kB Recv  1191 kB |  drinks
🔶 Pred  144 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | :


🔶 Pred  147 ms Sync   36 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  145 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  144 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  142 ms Sync   28 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  144 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  144 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  144 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  144 ms Sync   51 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  146 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  143 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  144 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  184 ms Sync   50 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  150 ms Sync   76 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  162 ms Sync   49 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  145 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  146 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  227 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  160 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | fixed
🔶 Pred  148 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | )


🔶 Pred  147 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  147 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  147 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  145 ms Sync   48 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  145 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  144 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  190 ms Sync   40 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  169 ms Sync   56 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  159 ms Sync   55 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  146 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  144 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  144 ms Sync   37 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  147 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  147 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  145 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  146 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  147 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  146 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  148 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  220 ms Sync   86 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  226 ms Sync   36 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  146 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  147 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  147 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  144 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  147 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  147 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  145 ms Sync   30 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  145 ms Sync   35 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  146 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  147 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  146 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  211 ms Sync   87 ms | Sent   864 kB Recv  1191 kB | So
🔶 Pred  166 ms Sync   39 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  149 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  House
🔶 Pred  146 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  144 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  145 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  drink
🔶 Pred  146 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  145 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  fixed
🔶 Pred  146 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  as
🔶 Pred  148 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  150 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  242 ms Sync   35 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  148 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  others
🔶 Pred  146 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  need
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  215 ms Sync   68 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  168 ms Sync   56 ms | Sent   864 kB Recv  1191 kB |  assigned
🔶 Pred  149 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  144 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  146 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  144 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  145 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  145 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  146 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  144 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  149 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  145 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | Similarly
🔶 Pred  147 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  146 ms Sync   29 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  151 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  pets
🔶 Pred  148 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | :


🔶 Pred  204 ms Sync   87 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  147 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  165 ms Sync   48 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  147 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  147 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  145 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  171 ms Sync   30 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  208 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  147 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  148 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  144 ms Sync   32 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  148 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  147 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  145 ms Sync   32 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  204 ms Sync   86 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  149 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  165 ms Sync   49 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  145 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  146 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  147 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  150 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  148 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  147 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  148 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  147 ms Sync   32 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  145 ms Sync   36 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  145 ms Sync   28 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  159 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  205 ms Sync   80 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  265 ms Sync   61 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  146 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  148 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  146 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  147 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  148 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  144 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   52 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  145 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  147 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  145 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  145 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  207 ms Sync   60 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  166 ms Sync   56 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  145 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  146 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  146 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  146 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   54 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  148 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  146 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  Pet
🔶 Pred  144 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | =
🔶 Pred  146 ms Sync   33 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  146 ms Sync   29 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  224 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | fixed
🔶 Pred  148 ms Sync   67 ms | Sent   864 kB Recv  1191 kB | )


🔶 Pred  146 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | So
🔶 Pred  191 ms Sync   47 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  166 ms Sync   58 ms | Sent   864 kB Recv  1191 kB |  House
🔶 Pred  153 ms Sync   70 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  145 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  147 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  145 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  pet
🔶 Pred  149 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  147 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  fixed
🔶 Pred  145 ms Sync   29 ms | Sent   864 kB Recv  1191 kB |  as
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  145 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  147 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | Now
🔶 Pred  146 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  144 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  let
🔶 Pred  145 ms Sync   33 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  147 ms Sync   32 ms | Sent   864 kB Recv  1191 kB |  try
🔶 Pred  207 ms Sync   72 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  160 ms Sync   55 ms | Sent   864 kB Recv  1191 kB |  assign
🔶 Pred  153 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  145 ms Sync   41 ms | Sent   864 kB Recv  1191 kB |  remaining
🔶 Pred  149 ms Sync   33 ms | Sent   864 kB Recv  1191 kB |  attributes
🔶 Pred  148 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  220 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | Starting
🔶 Pred  147 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  House
🔶 Pred  147 ms Sync   41 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   35 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | :


🔶 Pred  146 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | We
🔶 Pred  146 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  need
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  209 ms Sync   72 ms | Sent   864 kB Recv  1191 kB |  assign
🔶 Pred  146 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  drink
🔶 Pred  177 ms Sync   63 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  146 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  smoke
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  pet
🔶 Pred  147 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  147 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | Possible
🔶 Pred  146 ms Sync   28 ms | Sent   864 kB Recv  1191 kB |  options
🔶 Pred  150 ms Sync   33 ms | Sent   864 kB Recv  1191 kB | :


🔶 Pred  154 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | Drink
🔶 Pred  150 ms Sync   33 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  147 ms Sync   33 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  145 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  146 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  198 ms Sync   82 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  236 ms Sync   30 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  149 ms Sync   34 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  148 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  148 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | Smoke
🔶 Pred  145 ms Sync   30 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  146 ms Sync   33 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   33 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  146 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  148 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  146 ms Sync   30 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  146 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  146 ms Sync   35 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  147 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  187 ms Sync  115 ms | Sent   864 kB Recv  1191 kB | Pet
🔶 Pred  147 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  166 ms Sync   58 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  148 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  145 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  163 ms Sync   33 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  146 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  146 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  145 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  146 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | But
🔶 Pred  237 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  we
🔶 Pred  148 ms Sync   28 ms | Sent   864 kB Recv  1191 kB |  need
🔶 Pred  146 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  146 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  ensure
🔶 Pred  213 ms Sync   69 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  168 ms Sync   51 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  148 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  attributes
🔶 Pred  151 ms Sync   31 ms | Sent   864 kB Recv  1191 kB |  are
🔶 Pred  152 ms Sync   36 ms | Sent   864 kB Recv  1191 kB |  unique
🔶 Pred  150 ms Sync   35 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred  146 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  145 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  owners
🔶 Pred  146 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  148 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | Similarly
🔶 Pred  146 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  148 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  146 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  House
🔶 Pred  146 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  147 ms Sync   36 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  147 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | :


🔶 Pred  148 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | Drink
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  146 ms Sync   29 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  212 ms Sync   85 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  147 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  168 ms Sync   47 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  231 ms Sync   34 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  149 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  148 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  147 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  148 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | Smoke
🔶 Pred  146 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  146 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  148 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  147 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  215 ms Sync   63 ms | Sent   864 kB Recv  1191 kB | fixed
🔶 Pred  152 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | )


🔶 Pred  167 ms Sync   54 ms | Sent   864 kB Recv  1191 kB | Pet
🔶 Pred  147 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  148 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  146 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  147 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  147 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  148 ms Sync   33 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  147 ms Sync   47 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  149 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  148 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  147 ms Sync   30 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  148 ms Sync   29 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  153 ms Sync   30 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  170 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | :


🔶 Pred  261 ms Sync   43 ms | Sent   864 kB Recv  1191 kB | Drink
🔶 Pred  164 ms Sync   57 ms | Sent   864 kB Recv  1191 kB | :
